projName,groupId,vComplexity,dComplexity,crComplexity,sComplexity,insNumber,domain,cloneClass
,1196,1.0,0.0,0.0,0.6021808102656677,3,,3
,1195,1.0,1.0,0.0,0.0,2,,2
,1194,1.0,0.0,0.0,0.0,5,,3
,1193,1.0,1.0,0.0,0.0,2,,2
,1192,1.0,0.0,0.0,0.0,2,,2
,1191,1.0,0.0,0.0,0.0,3,,3
,760,1.0,1.0,0.0,0.579380164285695,2,,2
,761,1.0,0.0,0.0,0.0,2,,2
,520,1.0,1.0,0.0,0.0,2,,2
,762,1.0,1.0,0.0,0.3175206571427802,2,,2
,521,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,763,1.0,0.9182958340544896,0.3954884891037233,0.45548591500359514,3,,3
,522,1.0,1.0,0.0,0.0,2,,2
,764,0.9463946303571862,1.0,0.0,0.0,4,,3
,523,1.0,1.0,0.3954884891037233,0.9850568223215077,4,,3
,765,1.0,1.0,0.0,0.5462947022805017,2,,2
,1189,1.0,0.0,0.0,0.0,2,,2
,524,0.0,1.0,0.0,0.0,2,,2
,766,0.0,1.0,0.0,0.0,2,,2
,1188,1.0,0.0,0.0,0.0,3,,3
,525,1.0,1.0,0.0,0.0,2,,2
,767,1.0,1.0,0.0,0.0,2,,2
,526,1.0,1.0,0.3954884891037233,0.0,4,,3
,768,0.0,1.0,0.0,0.0,2,,2
,527,0.9463946303571862,1.0,0.3954884891037233,0.0,4,,3
,769,1.0,1.0,0.0,0.23422152036528643,3,,3
,528,1.0,1.0,0.0,0.0,2,,2
,529,1.0,1.0,0.0,0.9056185178648963,2,,3
,770,0.0,1.0,0.0,0.0,2,,2
,771,1.0,0.0,0.0,0.0,2,,2
,530,0.0,1.0,0.0,0.0,2,,2
,772,1.0,1.0,0.0,0.0,3,,3
,531,1.0,1.0,0.0,0.0,2,,2
,773,0.9463946303571862,1.0,0.0,0.0,4,,3
,532,1.0,1.0,0.0,0.0,2,,2
,774,1.0,0.0,0.0,0.0,2,,2
,533,1.0,1.0,0.0,0.0,2,,2
,775,1.0,0.0,0.0,0.0,2,,2
,534,1.0,1.0,0.279949419226045,0.0,4,,3
,776,1.0,0.0,0.0,0.0,2,,2
,535,0.0,1.0,0.0,0.9643787017331664,2,,3
,777,1.0,0.0,0.0,0.0,2,,2
,1199,1.0,0.0,0.0,0.0,2,,2
,536,0.0,1.0,0.0,0.6309297535714574,2,,3
,778,1.0,0.0,0.0,0.0,2,,2
,537,1.0,1.0,0.0,0.8280516427049733,2,,3
,779,0.0,1.0,0.0,0.3733039603858873,2,,2
,538,1.0,1.0,0.0,0.8868595071429146,2,,3
,539,1.0,1.0,0.0,0.7835807040488096,2,,3
,780,0.0,1.0,0.0,0.0,2,,2
,781,1.0,1.0,0.0,0.0,2,,2
,540,1.0,1.0,0.0,0.8387794678549644,2,,3
,782,1.0,1.0,0.0,0.0,3,,3
,541,1.0,0.0,0.0,0.0,2,,2
,783,1.0,1.0,0.0,0.0,2,,2
,300,1.0,0.0,0.0,0.0,2,,2
,542,1.0,0.0,0.0,0.9463946303571862,2,,3
,784,1.0,1.0,0.0,0.0,2,,2
,301,0.0,1.0,0.0,0.0,2,,2
,543,1.0,0.0,0.0,0.9463946303571862,3,,3
,785,1.0,0.0,0.0,0.0,3,,3
,302,0.0,1.0,0.0,0.0,2,,2
,544,1.0,0.0,0.0,0.864973520717927,2,,3
,786,1.0,0.0,0.0,0.0,2,,2
,303,0.0,1.0,0.0,0.0,2,,2
,545,1.0,0.0,0.0,0.864973520717927,2,,3
,787,1.0,1.0,0.0,0.0,2,,2
,304,0.0,1.0,0.0,0.0,2,,2
,546,1.0,1.0,0.0,0.0,2,,2
,788,1.0,0.0,0.0,0.0,2,,2
,305,0.0,1.0,0.0,0.0,2,,2
,547,1.0,1.0,0.0,0.0,2,,2
,789,1.0,0.0,0.0,0.0,2,,2
,306,0.0,1.0,0.0,0.0,2,,2
,548,1.0,0.0,0.0,0.6126016192893442,2,,3
,307,0.0,1.0,0.0,0.0,2,,2
,549,1.0,0.0,0.0,0.9463946303571862,2,,3
,308,0.0,1.0,0.0,0.0,2,,2
,309,0.0,1.0,0.0,0.0,2,,2
,790,1.0,0.0,0.0,0.0,4,,3
,791,1.0,0.0,0.0,0.0,3,,3
,550,1.0,1.0,0.0,0.7896900821428474,2,,3
,792,1.0,0.0,0.0,0.0,2,,2
,551,1.0,1.0,0.0,0.9922150607220181,2,,3
,793,1.0,0.0,0.0,0.0,2,,2
,310,0.0,1.0,0.0,0.0,2,,2
,552,1.0,1.0,0.0,0.7517232451112141,2,,3
,794,1.0,0.0,0.0,0.0,2,,2
,311,0.0,1.0,0.0,0.5118595071429148,2,,2
,553,1.0,1.0,0.0,0.0,2,,2
,795,1.0,0.0,0.0,0.0,2,,2
,312,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,554,0.0,1.0,0.0,0.0,2,,2
,796,1.0,0.0,0.0,0.0,3,,3
,313,1.0,1.0,0.0,0.0,4,,3
,555,0.9463946303571862,1.0,0.0,0.0,4,,3
,797,1.0,0.0,0.0,0.0,2,,2
,314,1.0,0.0,0.0,0.0,2,,2
,556,1.0,1.0,0.0,0.4878527713892913,2,,2
,798,1.0,0.0,0.0,0.0,4,,3
,799,0.9463946303571862,1.0,0.0,0.44155167050817345,4,,3
,315,1.0,0.0,0.0,0.0,2,,2
,557,1.0,1.0,0.0,0.0,2,,2
,316,0.0,1.0,0.0,0.0,2,,2
,558,1.0,0.0,0.0,0.0,2,,2
,317,0.9591479170272448,1.0,0.31091750708257115,0.0,6,,3
,559,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,318,0.9182958340544896,1.0,0.0,0.0,3,,3
,319,0.9182958340544896,1.0,0.0,0.0,3,,3
,560,1.0,1.0,0.3954884891037233,0.0,4,,3
,561,1.0,1.0,0.0,0.0,2,,2
,320,0.9182958340544896,1.0,0.0,0.0,3,,3
,562,1.0,0.0,0.0,0.0,2,,2
,321,1.0,1.0,0.0,0.0,3,,3
,563,0.9999999999999999,1.0,0.4181656600790516,0.0,6,,3
,322,1.0,1.0,0.0,0.0,2,,2
,564,1.0,0.0,0.0,0.0,2,,2
,323,0.0,1.0,0.0,0.0,5,,3
,565,1.0,1.0,0.0,0.0,2,,2
,324,0.9182958340544896,1.0,0.0,0.0,3,,3
,566,1.0,1.0,0.0,0.0,2,,2
,325,1.0,1.0,0.0,0.0,2,,2
,567,1.0,1.0,0.0,0.0,3,,3
,326,0.9697238998682474,1.0,0.31091750708257115,0.0,6,,3
,568,0.9182958340544896,1.0,0.3954884891037233,0.0,3,,3
,327,0.9591479170272448,1.0,0.31091750708257115,0.0,6,,3
,569,1.0,0.0,0.0,0.0,4,,3
,328,0.9182958340544896,1.0,0.0,0.0,3,,3
,329,1.0,0.0,0.0,0.0,3,,3
,570,1.0,0.0,0.0,0.0,2,,2
,571,0.0,1.0,0.0,0.9746913179422252,2,,3
,330,1.0,0.0,0.0,0.0,2,,2
,572,1.0,1.0,0.0,0.6570961540065721,2,,3
,331,1.0,1.0,0.0,0.0,2,,2
,573,1.0,1.0,0.0,0.8590373164768424,2,,3
,332,1.0,1.0,0.3954884891037233,0.3733039603858873,4,,3
,574,1.0,1.0,0.0,0.8851529531815772,4,,3
,333,1.0,1.0,0.3954884891037233,0.0,4,,3
,575,1.0,0.0,0.0,0.8721249771510844,2,,3
,334,0.0,1.0,0.0,0.0,2,,2
,576,0.0,1.0,0.0,0.9372305632161295,2,,3
,335,0.0,1.0,0.0,0.0,2,,2
,577,0.0,1.0,0.0,0.669591945535779,2,,3
,336,0.9591479170272448,1.0,0.31091750708257115,0.0,6,,3
,578,0.0,1.0,0.0,0.8342022886441012,2,,3
,337,0.0,1.0,0.0,0.0,2,,2
,579,1.0,1.0,0.0,0.8734790278701756,2,,3
,338,0.9182958340544896,1.0,0.0,0.0,3,,3
,339,0.9683925140412226,1.0,0.3493984702822971,0.0,9,,3
,580,1.0,0.0,0.0,0.9717904016449084,2,,3
,581,1.0,1.0,0.0,0.0,2,,2
,340,0.9182958340544896,1.0,0.0,0.0,3,,3
,582,1.0,1.0,0.0,0.0,2,,2
,341,0.9182958340544896,1.0,0.0,0.0,3,,3
,583,1.0,0.0,0.0,0.920619835714305,2,,3
,100,1.0,0.0,0.0,0.42181719939455997,2,,2
,584,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,342,1.0,1.0,0.0,0.0,2,,2
,101,1.0,0.0,0.0,0.0,2,,2
,343,1.0,0.0,0.0,0.0,2,,2
,585,1.0,0.0,0.0,0.6567045482143385,2,,3
,102,1.0000000000000002,0.8699155297736259,0.3954884891037233,0.0,7,,3
,344,1.0,0.0,0.0,0.0,2,,2
,586,0.0,1.0,0.0,0.0,2,,2
,103,1.0,0.0,0.0,0.5666120132441935,5,,3
,345,1.0,1.0,0.0,0.7896900821428474,2,,3
,587,1.0,1.0,0.0,0.0,2,,2
,104,0.9999999999999999,0.9999999999999999,0.0,0.4860328054737839,6,,3
,346,1.0,1.0,0.3954884891037233,0.0,4,,3
,588,1.0,1.0,0.0,0.0,2,,2
,105,1.0,1.0,0.0,0.0,2,,2
,347,1.0,1.0,0.0,0.23422152036528643,2,,2
,589,1.0,0.0,0.0,0.0,2,,2
,106,1.0,1.0,0.0,0.0,5,,3
,348,1.0,0.0,0.0,0.0,3,,3
,107,1.0,0.0,0.0,0.09068111698162355,3,,3
,349,1.0,0.0,0.0,0.16830996801605602,5,,3
,108,1.0,1.0,0.0,0.2463478666754271,4,,3
,109,1.0,0.0,0.0,0.34295098019812775,4,,3
,590,1.0,1.0,0.0,0.0,2,,2
,591,1.0,0.0,0.0,0.0,2,,2
,350,1.0,0.0,0.0,0.0,3,,3
,592,1.0,0.0,0.0,0.0,2,,2
,351,1.0,1.0,0.0,0.0,2,,2
,593,1.0,1.0,0.0,0.8903212340401653,2,,3
,110,1.0,0.0,0.0,0.0,2,,2
,352,1.0,1.0,0.0,0.0,2,,2
,594,1.0,1.0,0.0,0.0,2,,2
,111,1.0,1.0,0.0,0.0,2,,2
,353,1.0,1.0,0.0,0.579380164285695,2,,2
,595,1.0,1.0,0.3954884891037233,0.0,4,,3
,112,0.9999999999999999,0.0,0.0,0.27729172565378846,6,,3
,354,0.9463946303571862,1.0,0.3954884891037233,0.0,4,,3
,596,0.0,1.0,0.0,0.0,2,,2
,113,1.0,0.0,0.0,0.0,2,,2
,355,0.0,1.0,0.0,0.0,2,,2
,597,1.0,1.0,0.0,0.7453115759478263,2,,3
,114,1.0,1.0,0.3954884891037233,0.0,4,,3
,356,0.0,1.0,0.0,0.41011848630651804,2,,2
,598,1.0,0.0,0.0,0.5816718657178868,2,,2
,115,1.0,1.0,0.0,0.0,2,,2
,357,0.9912793004828555,0.9975025463691153,0.43045442954892976,0.0,34,,3
,599,1.0,0.0,0.0,0.8868595071429146,2,,3
,116,1.0,1.0,0.0,0.0,3,,3
,358,0.9881090915741203,0.9182958340544896,0.4303912366491104,0.0,12,,3
,117,1.0,1.0,0.0,0.0,2,,2
,359,1.0,1.0,0.3954884891037233,0.0,4,,3
,118,1.0000000000000002,1.0000000000000002,0.0,0.0,9,,3
,119,1.0000000000000002,1.0000000000000002,0.0,0.0,7,,3
,10,1.0000000000000002,1.0000000000000002,0.0,0.0,7,,3
,11,1.0,1.0,0.0,0.0,2,,2
,12,1.0,1.0,0.0,0.5011535315688265,2,,2
,13,1.0,1.0,0.0,0.9463946303571862,2,,3
,14,1.0,0.0,0.0,0.0,2,,2
,15,1.0,0.0,0.0,0.0,4,,3
,16,0.0,1.0,0.0,0.0,2,,2
,17,1.0,1.0,0.0,0.0,2,,2
,18,1.0,0.0,0.0,0.0,4,,3
,19,1.0,1.0,0.0,0.0,2,,2
,360,0.9811165970462595,0.9991421039919088,0.43030708237344345,0.0,29,,3
,361,1.0,1.0,0.0,0.0,3,,3
,120,1.0,1.0,0.0,0.0,2,,2
,362,1.0,0.0,0.0,0.0,3,,3
,121,0.0,1.0,0.0,0.9372305632161295,2,,3
,363,1.0,0.0,0.0,0.0,3,,3
,122,0.0,1.0,0.0,0.7976051012250924,2,,3
,364,1.0,1.0,0.0,0.0,2,,2
,123,1.0,0.0,0.0,0.8527924884900404,2,,3
,365,1.0,1.0,0.0,0.0,4,,3
,124,1.0,0.0,0.0,0.0,2,,2
,366,1.0,0.0,0.0,0.864973520717927,2,,3
,125,1.0,0.0,0.0,0.0,2,,2
,367,1.0,1.0,0.0,0.0,2,,2
,126,1.0,0.0,0.0,0.0,2,,2
,368,1.0,1.0,0.0,0.8574959979299553,2,,3
,127,1.0,1.0,0.0,0.39078665545522084,2,,2
,369,1.0,1.0,0.3954884891037233,0.0,3,,3
,128,0.9999999999999999,0.0,0.0,0.24684720518702508,6,,3
,129,1.0,0.0,0.0,0.2610893633857883,4,,3
,20,1.0,0.9602297178607611,0.31091750708257115,0.3175206571427802,5,,3
,21,1.0,1.0,0.0,0.0,2,,2
,22,1.0,1.0,0.0,0.0,2,,2
,23,1.0,0.0,0.0,0.0,2,,2
,24,1.0,1.0,0.0,0.27729172565378846,2,,2
,25,1.0,0.0,0.0,0.0,2,,2
,26,1.0,1.0,0.0,0.0,2,,2
,27,1.0,0.9463946303571862,0.279949419226045,0.0,4,,3
,28,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,29,1.0,1.0,0.0,0.9821410328348752,2,,3
,370,1.0,0.0,0.0,0.3599476872329075,2,,2
,371,1.0,1.0,0.0,0.40392528723498305,2,,2
,130,1.0,0.0,0.0,0.0,3,,3
,372,1.0,0.0,0.0,0.0,2,,2
,131,1.0,0.0,0.0,0.0,2,,2
,373,1.0,0.0,0.0,0.0,2,,2
,132,1.0,0.0,0.0,0.3042211976516048,2,,2
,374,1.0,0.0,0.0,0.24684720518702508,2,,2
,133,1.0,1.0,0.0,0.3237837983572334,2,,2
,375,0.0,1.0,0.0,0.8173454221465102,2,,3
,134,1.0,1.0,0.0,0.0,2,,2
,376,1.0,1.0,0.0,0.0,2,,2
,135,0.9999999999999994,0.9736854125530399,0.04191562030137956,0.0,46,,3
,377,0.0,1.0,0.0,0.0,2,,2
,136,1.0,0.0,0.0,0.22294491816723944,2,,2
,378,1.0,1.0,0.0,0.0,2,,2
,137,1.0,0.0,0.0,0.23422152036528643,3,,3
,379,1.0,1.0,0.0,0.0,2,,2
,138,1.0,0.0,0.0,0.0,2,,2
,139,1.0,0.9463946303571862,0.279949419226045,0.0,4,,3
,30,1.0,1.0,0.0,0.19530015947347854,2,,2
,31,1.0,1.0,0.3954884891037233,0.0,4,,3
,32,1.0,1.0,0.0,0.0,4,,3
,33,0.9999999999999999,0.9999999999999999,0.0,0.47294195094105684,14,,3
,34,1.0,0.9182958340544896,0.3954884891037233,0.06445454473665377,3,,3
,35,1.0,1.0,0.0,0.579380164285695,3,,3
,36,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,37,1.0,0.0,0.0,0.20363696854060848,2,,2
,38,1.0,0.9182958340544896,0.3954884891037233,0.22842890703676905,3,,3
,39,1.0,1.0,0.3954884891037233,0.0,4,,3
,380,1.0,1.0,0.0,1.0,2,,3
,381,0.0,1.0,0.0,0.0,2,,2
,140,0.9999999999999999,0.9591479170272448,0.24398236439806156,0.0,6,,3
,382,0.0,1.0,0.0,0.864973520717927,2,,3
,141,1.0,1.0,0.0,0.0,2,,2
,383,1.0,1.0,0.0,0.6137474649820718,2,,3
,142,1.0,1.0,0.0,0.0,2,,2
,384,0.0,1.0,0.0,0.0,2,,2
,143,1.0,0.0,0.0,0.23225470966069256,4,,3
,385,1.0,1.0,0.3954884891037233,1.0,4,,3
,144,1.0,1.0,0.0,0.826074224242703,2,,3
,386,0.0,1.0,0.0,1.0,2,,3
,145,1.0,1.0,0.0,0.0,2,,2
,387,1.0,1.0,0.3954884891037233,1.0,4,,3
,146,1.0,0.0,0.0,0.0,2,,2
,388,0.0,1.0,0.0,0.9141008920185651,2,,3
,147,1.0,0.0,0.0,0.6908140210976049,2,,3
,389,0.9182958340544896,0.9182958340544896,0.3954884891037233,0.5118595071429148,3,,3
,148,1.0,0.0,0.0,0.0,5,,3
,149,1.0,0.0,0.0,0.0,2,,2
,40,1.0,1.0,0.0,0.0,2,,2
,41,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,42,1.0,0.0,0.0,0.0,2,,2
,43,1.0000000000000002,0.9708357627258161,0.13331309864069724,0.0,9,,3
,44,1.0,1.0,0.0,0.0,2,,2
,45,1.0,1.0,0.0,0.0,3,,3
,46,1.0,1.0,0.0,0.0,4,,3
,47,1.0,1.0,0.0,0.0,2,,2
,48,1.0,0.0,0.0,0.0,2,,2
,390,0.0,1.0,0.0,0.8868595071429146,2,,3
,391,1.0,0.0,0.0,0.7559752426306121,2,,3
,150,1.0,1.0,0.0,0.4560725552838437,2,,2
,392,1.0,0.0,0.0,0.7827759528141421,2,,3
,151,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,393,0.0,1.0,0.0,0.9602297178607611,2,,3
,152,1.0,1.0,0.0,0.0,2,,2
,394,0.9182958340544896,1.0,0.0,0.0,3,,3
,153,0.0,1.0,0.0,0.4392610297141857,2,,2
,395,1.0,1.0,0.0,0.0,2,,2
,154,1.0,1.0,0.0,0.20057333550190817,4,,3
,396,0.0,1.0,0.0,0.0,2,,2
,155,1.0,0.0,0.0,0.0,2,,2
,397,0.0,1.0,0.0,0.8285391881534003,2,,3
,156,1.0,0.0,0.0,0.0,2,,2
,398,0.0,1.0,0.0,0.9463946303571862,2,,3
,157,1.0,1.0,0.0,0.0,2,,2
,399,0.0,1.0,0.0,0.7827759528141421,2,,3
,158,1.0,0.0,0.0,0.0,2,,2
,159,1.0,0.0,0.0,0.0,2,,2
,50,1.0,1.0,0.0,0.0,2,,2
,51,1.0,1.0,0.0,0.0,2,,2
,52,0.9182958340544896,1.0,0.0,0.6679417819871462,3,,3
,53,1.0,0.0,0.0,0.0,2,,2
,54,1.0,1.0,0.0,0.0,2,,2
,55,1.0,1.0,0.0,0.3375188516587831,2,,2
,56,0.9999999999999998,0.8292439007914474,0.41398207241620283,0.0,13,,3
,57,1.0,0.0,0.0,0.0,2,,2
,58,1.0,0.0,0.0,0.0,2,,2
,59,0.9999999999999998,0.9999999999999998,0.0,0.0,10,,3
,160,1.0,0.0,0.0,0.2610893633857883,2,,2
,161,1.0,1.0,0.0,0.15765817343911248,2,,2
,162,1.0,0.0,0.0,0.0,2,,2
,163,1.0,0.0,0.0,0.0,2,,2
,164,1.0,1.0,0.0,0.820042596026009,2,,3
,165,1.0,0.0,0.0,0.7499999999999999,2,,3
,166,1.0000000000000002,0.5916727785823275,0.3717257956726267,0.0,7,,3
,167,1.0,0.0,0.0,0.44326885582432396,3,,3
,168,1.0,1.0,0.0,0.6236421337691538,2,,3
,169,0.0,1.0,0.0,0.9056185178648963,2,,3
,60,1.0,0.0,0.0,0.0,2,,2
,61,1.0,0.0,0.0,0.0,2,,2
,62,1.0,1.0,0.0,0.0,4,,3
,63,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,64,1.0,1.0,0.0,0.858672711073255,2,,3
,65,1.0,1.0,0.0,0.24075048345657657,2,,2
,66,1.0,1.0,0.0,0.0,2,,2
,67,1.0,1.0,0.0,0.0,2,,2
,68,1.0,1.0,0.0,0.0,3,,3
,69,1.0,1.0,0.0,0.0,2,,2
,170,1.0,1.0,0.0,0.8720094340562978,2,,3
,171,0.0,1.0,0.0,0.965633607142825,4,,3
,172,1.0,0.0,0.0,0.0,2,,2
,173,1.0,1.0,0.0,0.0,2,,2
,174,1.0,1.0,0.0,0.864973520717927,2,,3
,175,1.0,1.0,0.0,0.7559699029892673,2,,3
,176,1.0,1.0,0.0,0.6570911063619826,2,,3
,177,0.0,1.0,0.0,0.9127332405984696,2,,3
,178,1.0,1.0,0.0,0.7766490138119515,2,,3
,179,0.0,1.0,0.0,0.0,3,,3
,70,1.0,0.0,0.0,0.2862631380745629,3,,3
,71,1.0,0.0,0.0,0.0,2,,2
,72,1.0000000000000002,1.0000000000000002,0.0,0.0,7,,3
,73,1.0,0.0,0.0,0.0,3,,3
,74,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,75,1.0,1.0,0.0,0.0,3,,3
,76,1.0,1.0,0.0,0.8699155297736259,2,,3
,77,1.0,1.0,0.0,0.0,4,,3
,78,1.0,0.8112781244591328,0.43067655807339306,0.0,4,,3
,79,1.0,1.0,0.0,0.950068597536621,2,,3
,180,0.0,1.0,0.0,0.0,2,,2
,181,0.0,1.0,0.0,0.0,2,,2
,182,0.0,1.0,0.0,0.45548591500359514,3,,3
,183,1.0,1.0,0.0,0.7453115759478263,2,,3
,184,1.0,0.9182958340544896,0.3954884891037233,0.9101823813017114,3,,3
,185,1.0,1.0,0.0,1.0,2,,3
,186,1.0000000000000002,1.0000000000000002,0.0,0.0,7,,3
,187,1.0,1.0,0.0,0.45548591500359514,2,,2
,188,0.0,1.0,0.0,0.9463946303571862,2,,3
,189,0.0,1.0,0.0,0.7456952813582644,2,,3
,80,1.0,0.9182958340544896,0.3954884891037233,0.0,3,,3
,81,1.0,0.0,0.0,0.18768409270499464,2,,2
,82,1.0,1.0,0.0,0.0,4,,3
,83,0.9999999999999999,0.8962406251802889,0.31091750708257115,0.5152734452350943,6,,3
,84,1.0,0.0,0.0,0.0,2,,2
,85,1.0,1.0,0.0,0.0,17,,3
,86,1.0,1.0,0.0,0.0,3,,3
,87,1.0,1.0,0.0,0.38762396309516434,2,,2
,88,1.0,0.0,0.0,0.0,2,,2
,89,1.0,1.0,0.0,0.39701205774251874,3,,3
,190,1.0,0.0,0.0,0.6853870929104106,2,,3
,191,1.0,0.0,0.0,0.579380164285695,2,,2
,192,1.0,1.0,0.0,0.8080141510844467,2,,3
,193,1.0,1.0,0.0,0.527861537140782,2,,2
,194,1.0,1.0,0.0,0.0,2,,2
,195,1.0,1.0,0.0,0.0,2,,2
,196,1.0,0.0,0.0,0.0,2,,2
,197,1.0,0.0,0.0,0.0,2,,2
,198,0.0,1.0,0.0,0.8868595071429146,2,,3
,199,0.0,1.0,0.0,0.7573934707658356,2,,3
,90,1.0,0.0,0.0,0.11809506962344105,2,,2
,91,1.0,1.0,0.0,0.0,3,,3
,92,1.0,1.0,0.0,0.0,2,,2
,93,1.0,1.0,0.0,0.41011848630651804,2,,2
,94,0.9999999999999999,0.9999999999999999,0.0,0.5618376711211266,6,,3
,95,1.0,0.0,0.0,0.0,2,,2
,96,1.0,0.0,0.0,0.0,3,,3
,97,1.0,0.0,0.0,0.0,2,,2
,98,1.0,1.0,0.0,0.0,5,,3
,99,1.0,0.0,0.0,0.16830996801605602,3,,3
,1206,1.0,1.0,0.0,0.72483409150576,2,,3
,1205,1.0,0.0,0.0,0.6223659728744493,2,,3
,1204,1.0,0.0,0.0,0.7944405392281235,2,,3
,1203,1.0,0.0,0.0,0.0,2,,2
,1202,1.0,0.0,0.0,0.8901326988687257,2,,3
,1201,1.0,1.0,0.0,0.0,3,,3
,1200,1.0,0.0,0.0,0.4716734178155153,2,,2
,1209,1.0,0.0,0.0,0.5118595071429148,2,,2
,1208,1.0,0.9609640474436811,0.39705281869724973,0.3733039603858873,5,,3
,1207,1.0,1.0,0.0,0.0,2,,2
